date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,wheat_mom_growth_pct,wheat_yoy_growth_pct,maize_mom_growth_pct,maize_yoy_growth_pct,soybean_oil_mom_growth_pct,soybean_oil_yoy_growth_pct
1960-01-31,204.0,45.0,59.89,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0,0,0,0,0,0
1960-02-29,201.0,44.0,60.99,0.0,28.5,1.837,0.0,-2.222,0.0,-1.471,0.0,0.0,0.0,0.0,0.0,0.0,28.5,1.8367006177993028,0,-2.2222222222222254,0,-1.4705882352941124,0
1960-03-31,201.0,45.0,61.73,0.0,28.5,1.213,0.0,2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,1.2133136579767,0,2.2727272727272707,0,0.0,0
1960-04-30,207.0,45.0,60.99,0.0,28.5,-1.199,0.0,0.0,0.0,2.985,0.0,0.0,0.0,0.0,0.0,0.0,28.5,-1.1987688320103551,0,0.0,0,2.9850746268656803,0
1960-05-31,209.0,48.0,57.69,0.0,28.5,-5.411,0.0,6.667,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,28.5,-5.4107230693556385,0,6.666666666666665,0,0.9661835748792313,0
1960-06-30,218.0,47.0,55.48,0.0,28.5,-3.831,0.0,-2.083,0.0,4.306,0.0,0.0,0.0,0.0,0.0,0.0,28.5,-3.8308198994626452,0,-2.083333333333337,0,4.306220095693769,0
1960-07-31,224.0,47.0,54.75,0.0,28.5,-1.316,0.0,0.0,0.0,2.752,0.0,0.0,0.0,0.0,0.0,0.0,28.5,-1.3157894736842035,0,0.0,0,2.752293577981657,0
1960-08-31,237.0,47.0,55.12,0.0,28.5,0.676,0.0,0.0,0.0,5.804,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.6757990867579888,0,0.0,0,5.803571428571419,0
1960-09-30,231.0,46.0,56.59,0.0,28.5,2.667,0.0,-2.128,0.0,-2.532,0.0,0.0,0.0,0.0,0.0,0.0,28.5,2.6669085631349843,0,-2.127659574468088,0,-2.5316455696202556,0
1960-10-31,237.0,42.0,56.95,0.0,28.5,0.636,0.0,-8.696,0.0,2.597,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.636154797667432,0,-8.695652173913048,0,2.5974025974025983,0
1960-11-30,259.0,38.0,57.69,0.0,28.5,1.299,0.0,-9.524,0.0,9.283,0.0,0.0,0.0,0.0,0.0,0.0,28.5,1.2993854258121162,0,-9.523809523809524,0,9.282700421940927,0
1960-12-31,259.0,40.0,58.05,0.0,28.5,0.624,0.0,5.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.6240249609984483,0,5.263157894736836,0,0.0,0
1961-01-31,278.0,43.0,58.79,0.0,30.0,1.275,-1.837,7.5,-4.444,7.336,36.275,0.0,0.0,5.263,5.263,0.0,30.0,1.2747631352282518,-1.8367006177993028,7.499999999999996,-4.444444444444439,7.3359073359073435,36.274509803921575
1961-02-28,303.0,44.0,59.16,0.0,30.0,0.629,-3.0,2.326,0.0,8.993,50.746,0.0,0.0,0.0,5.263,0.0,30.0,0.6293587344786467,-3.0004918839154016,2.3255813953488413,0.0,8.992805755395693,50.74626865671641
1961-03-31,311.0,44.0,58.05,0.0,30.0,-1.876,-5.961,0.0,-2.222,2.64,54.726,0.0,0.0,0.0,5.263,0.0,30.0,-1.8762677484786994,-5.961445002429933,0.0,-2.2222222222222254,2.64026402640265,54.72636815920397
1961-04-30,322.0,43.0,57.32,0.0,30.0,-1.258,-6.017,-2.273,-4.444,3.537,55.556,0.0,0.0,0.0,5.263,0.0,30.0,-1.2575366063738103,-6.017379898343989,-2.2727272727272707,-4.444444444444439,3.536977491961424,55.55555555555556
1961-05-31,314.0,45.0,55.85,0.0,30.0,-2.565,-3.189,4.651,-6.25,-2.484,50.239,0.0,0.0,0.0,5.263,0.0,30.0,-2.564549895324497,-3.1894609117697925,4.651162790697683,-6.25,-2.4844720496894457,50.23923444976077
1961-06-30,295.0,44.0,54.38,0.0,30.0,-2.632,-1.983,-2.222,-6.383,-6.051,35.321,0.0,0.0,0.0,5.263,0.0,30.0,-2.6320501342882663,-1.9826964671953773,-2.2222222222222254,-6.382978723404253,-6.050955414012737,35.321100917431195
1961-07-31,282.0,45.0,56.59,0.0,30.0,4.064,3.361,2.273,-4.255,-4.407,25.893,0.0,0.0,0.0,5.263,0.0,30.0,4.063994115483638,3.3607305936073084,2.2727272727272707,-4.255319148936165,-4.406779661016946,25.89285714285714
1961-08-31,276.0,44.0,58.79,0.0,30.0,3.888,6.658,-2.222,-6.383,-2.128,16.456,0.0,0.0,0.0,5.263,0.0,30.0,3.887612652412087,6.658200290275773,-2.2222222222222254,-6.382978723404253,-2.127659574468088,16.455696202531644
1961-09-30,267.0,43.0,59.89,0.0,30.0,1.871,5.831,-2.273,-6.522,-3.261,15.584,0.0,0.0,0.0,5.263,0.0,30.0,1.8710665079095135,5.831418978618119,-2.2727272727272707,-6.521739130434778,-3.2608695652173947,15.58441558441559
1961-10-31,270.0,47.64,60.26,0.0,30.0,0.618,5.812,10.791,13.429,1.124,13.924,0.0,0.0,0.0,5.263,0.0,30.0,0.6177992987143055,5.812115891132574,10.790697674418603,13.428571428571434,1.1235955056179803,13.924050632911399
1961-11-30,265.0,48.42,61.73,0.0,30.0,2.439,7.003,1.637,27.421,-1.852,2.317,0.0,0.0,0.0,5.263,0.0,30.0,2.4394291403916357,7.0029467845380555,1.6372795969773257,27.421052631578945,-1.851851851851849,2.316602316602312
1961-12-31,265.0,48.42,62.46,0.0,30.0,1.183,7.597,0.0,21.05,0.0,2.317,0.0,0.0,0.0,5.263,0.0,30.0,1.182569253199417,7.596899224806197,0.0,21.05000000000001,0.0,2.316602316602312
1962-01-31,265.0,48.03,60.63,0.0,30.0,-2.93,3.13,-0.805,11.698,0.0,-4.676,0.0,0.0,0.0,0.0,0.0,30.0,-2.9298751200768414,3.129783976866829,-0.8054522924411445,11.697674418604652,0.0,-4.67625899280576
1962-02-28,259.0,48.03,61.36,0.0,30.0,1.204,3.719,0.0,9.159,-2.264,-14.521,0.0,0.0,0.0,0.0,0.0,30.0,1.2040244103578956,3.7187288708586896,0.0,9.159090909090907,-2.264150943396226,-14.52145214521452
1962-03-31,256.0,48.82,61.73,0.0,30.0,0.603,6.339,1.645,10.955,-1.158,-17.685,0.0,0.0,0.0,0.0,0.0,30.0,0.6029986962190259,6.339362618432376,1.644805330002086,10.95454545454546,-1.158301158301156,-17.684887459807076
1962-04-30,254.0,48.82,62.1,0.0,30.0,0.599,8.339,0.0,13.535,-0.781,-21.118,0.0,0.0,0.0,0.0,0.0,30.0,0.5993844160051998,8.339148639218429,0.0,13.534883720930235,-0.78125,-21.118012422360245
1962-05-31,234.0,49.6,63.57,0.0,30.0,2.367,13.823,1.598,10.222,-7.874,-25.478,0.0,0.0,0.0,0.0,0.0,30.0,2.3671497584541124,13.822739480752011,1.5977058582548054,10.222222222222221,-7.874015748031493,-25.47770700636943
1962-06-30,215.0,49.6,64.3,0.0,30.0,1.148,18.242,0.0,12.727,-8.12,-27.119,0.0,0.0,0.0,0.0,0.0,30.0,1.1483404121440888,18.242000735564545,0.0,12.72727272727272,-8.119658119658125,-27.118644067796616
1962-07-31,198.0,48.82,65.4,0.0,30.0,1.711,15.568,-1.573,8.489,-7.907,-29.787,0.0,0.0,0.0,0.0,0.0,30.0,1.7107309486780853,15.568121576250228,-1.5725806451612923,8.48888888888888,-7.906976744186045,-29.78723404255319
1962-08-31,198.0,47.24,66.51,0.0,30.0,1.697,13.131,-3.236,7.364,0.0,-28.261,0.0,0.0,0.0,0.0,0.0,30.0,1.6972477064220115,13.13148494641947,-3.2363785333879513,7.363636363636372,0.0,-28.260869565217394
1962-09-30,198.0,47.64,65.77,0.0,30.0,-1.113,9.818,0.847,10.791,0.0,-25.843,0.0,0.0,0.0,0.0,0.0,30.0,-1.1126146444143892,9.817999666054433,0.8467400508044065,10.790697674418603,0.0,-25.842696629213478
1962-10-31,212.0,47.64,64.3,0.0,30.0,-2.235,6.704,0.0,0.0,7.071,-21.481,0.0,0.0,0.0,0.0,0.0,30.0,-2.235061578227149,6.704281447062721,0.0,0.0,7.070707070707072,-21.48148148148148
1962-11-30,220.0,48.42,68.71,0.0,30.0,6.858,11.307,1.637,0.0,3.774,-16.981,0.0,0.0,0.0,0.0,0.0,30.0,6.858475894245708,11.307306010043728,1.6372795969773257,0.0,3.7735849056603765,-16.981132075471695
1962-12-31,215.0,51.18,67.61,0.0,30.0,-1.601,8.245,5.7,5.7,-2.273,-18.868,0.0,0.0,0.0,0.0,0.0,30.0,-1.6009314510260442,8.245276977265448,5.700123915737287,5.700123915737287,-2.2727272727272707,-18.867924528301884
1963-01-31,223.0,52.75,67.24,0.0,30.0,-0.547,10.902,3.068,9.827,3.721,-15.849,0.0,0.0,0.0,0.0,0.0,30.0,-0.5472563230291438,10.902193633514745,3.067604533020707,9.82719133874661,3.7209302325581506,-15.849056603773581
1963-02-28,231.0,53.15,68.34,0.0,30.0,1.636,11.375,0.758,10.66,3.587,-10.811,0.0,0.0,0.0,0.0,0.0,30.0,1.6359309934562916,11.375488917861798,0.7582938388625671,10.66000416406412,3.587443946188351,-10.81081081081081
1963-03-31,229.0,52.36,69.45,0.0,30.0,1.624,12.506,-1.486,7.251,-0.866,-10.547,0.0,0.0,0.0,0.0,0.0,30.0,1.6242317822651398,12.506074842054126,-1.4863593603010372,7.251126587464163,-0.8658008658008698,-10.546875
1963-04-30,229.0,51.97,70.92,0.0,30.0,2.117,14.203,-0.745,6.452,0.0,-9.843,0.0,0.0,0.0,0.0,0.0,30.0,2.1166306695464376,14.20289855072463,-0.7448433919022168,6.452273658336738,0.0,-9.842519685039374
1963-05-31,231.0,52.36,67.61,0.0,30.0,-4.667,6.355,0.75,5.565,0.873,-1.282,0.0,0.0,0.0,0.0,0.0,30.0,-4.667230682459111,6.3551989932358,0.7504329420819689,5.56451612903226,0.8733624454148492,-1.2820512820512775
1963-06-30,231.0,55.51,58.42,0.0,30.0,-13.593,-9.145,6.016,11.915,0.0,7.442,0.0,0.0,0.0,0.0,0.0,30.0,-13.592663807129124,-9.144634525660955,6.016042780748654,11.91532258064516,0.0,7.441860465116279
1963-07-31,229.0,56.69,57.69,0.0,30.0,-1.25,-11.789,2.126,16.12,-0.866,15.657,0.0,0.0,0.0,0.0,0.0,30.0,-1.249572064361526,-11.788990825688083,2.125743109349676,16.120442441622274,-0.8658008658008698,15.656565656565657
1963-08-31,207.0,55.51,58.42,0.0,30.0,1.265,-12.164,-2.081,17.506,-9.607,4.545,0.0,0.0,0.0,0.0,0.0,30.0,1.26538394869129,-12.16358442339498,-2.0814958546480855,17.506350550381033,-9.606986899563319,4.545454545454541
1963-09-30,204.0,55.9,60.63,0.0,30.0,3.783,-7.815,0.703,17.338,-1.449,3.03,0.0,0.0,0.0,0.0,0.0,30.0,3.782951044162952,-7.815113273528951,0.7025761124121788,17.33837111670864,-1.449275362318836,3.0303030303030276
1963-10-31,234.0,53.15,65.04,0.0,30.0,7.274,1.151,-4.919,11.566,14.706,10.377,0.0,0.0,0.0,0.0,0.0,30.0,7.273626917367637,1.1508553654743459,-4.919499105545622,11.565910999160355,14.705882352941169,10.377358490566046
1963-11-30,223.0,52.36,65.04,0.0,30.0,0.0,-5.341,-1.486,8.137,-4.701,1.364,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-5.341289477514177,-1.4863593603010372,8.13713341594382,-4.700854700854706,1.3636363636363669
1963-12-31,212.0,53.54,65.04,0.0,30.0,0.0,-3.801,2.254,4.611,-4.933,-1.395,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-3.801212838337509,2.2536287242169495,4.611176240719028,-4.932735426008971,-1.3953488372092981
1964-01-31,215.0,55.12,64.04,0.0,32.5,-1.538,-4.759,2.951,4.493,1.415,-3.587,0.0,0.0,8.333,8.333,0.0,32.5,-1.537515375153753,-4.759071980963691,2.9510646245797467,4.492890995260668,1.4150943396226356,-3.58744394618834
1964-02-29,209.0,52.75,66.14,0.0,32.5,3.279,-3.219,-4.3,-0.753,-2.791,-9.524,0.0,0.0,0.0,8.333,0.0,32.5,3.2792004996876845,-3.219198127012002,-4.299709724238021,-0.7525870178739402,-2.7906976744186074,-9.523809523809524
1964-03-31,209.0,54.33,66.87,0.0,32.5,1.104,-3.715,2.995,3.762,0.0,-8.734,0.0,0.0,0.0,8.333,0.0,32.5,1.1037193831267,-3.7149028077753776,2.9952606635071044,3.7624140565317044,0.0,-8.733624454148469
1964-04-30,204.0,55.51,67.61,0.0,32.5,1.107,-4.667,2.172,6.812,-2.392,-10.917,0.0,0.0,0.0,8.333,0.0,32.5,1.1066247943771312,-4.667230682459111,2.1719123872630197,6.811622089667124,-2.392344497607657,-10.917030567685593
1964-05-31,215.0,55.9,69.45,0.0,32.5,2.721,2.721,0.703,6.761,5.392,-6.926,0.0,0.0,0.0,8.333,0.0,32.5,2.7214909037124757,2.7214909037124757,0.7025761124121788,6.760886172650871,5.392156862745101,-6.926406926406925
1964-06-30,212.0,56.3,65.04,0.0,32.5,-6.35,11.332,0.716,1.423,-1.395,-8.225,0.0,0.0,0.0,8.333,0.0,32.5,-6.349892008639301,11.331735706949676,0.7155635062611854,1.4231669969374972,-1.3953488372092981,-8.225108225108224
1964-07-31,209.0,55.9,68.71,0.0,32.5,5.643,19.102,-0.71,-1.394,-1.415,-8.734,0.0,0.0,0.0,8.333,0.0,32.5,5.6426814268142556,19.102097417230013,-0.7104795737122527,-1.3935438348915086,-1.4150943396226467,-8.733624454148469
1964-08-31,223.0,54.72,68.71,0.0,32.5,0.0,17.614,-2.111,-1.423,6.699,7.729,0.0,0.0,0.0,8.333,0.0,32.5,0.0,17.613830879835657,-2.1109123434704835,-1.423166996937486,6.698564593301426,7.729468599033806
1964-09-30,243.0,55.12,69.08,0.0,32.5,0.538,13.937,0.731,-1.395,8.969,19.118,0.0,0.0,0.0,8.333,0.0,32.5,0.5384951244360447,13.936994887019626,0.7309941520467822,-1.3953488372093092,8.968609865470857,19.11764705882353
1964-10-31,270.0,52.8,68.71,0.0,32.5,-0.536,5.643,-4.209,-0.659,11.111,15.385,0.0,0.0,0.0,8.333,0.0,32.5,-0.5356108859293607,5.6426814268142556,-4.2089985486211905,-0.6585136406397019,11.111111111111116,15.384615384615374
1964-11-30,270.0,52.8,67.98,0.0,32.5,-1.062,4.52,0.0,0.84,0.0,21.076,0.0,0.0,0.0,8.333,0.0,32.5,-1.0624363265899994,4.520295202952029,0.0,0.8403361344537785,0.0,21.076233183856495
1964-12-31,317.0,54.33,67.98,0.0,32.5,0.0,4.52,2.898,1.476,17.407,49.528,0.0,0.0,0.0,8.333,0.0,32.5,0.0,4.520295202952029,2.8977272727272796,1.4755323122898734,17.407407407407405,49.52830188679245
1965-01-31,284.0,55.9,66.14,0.0,29.5,-2.707,3.279,2.89,1.415,-10.41,32.093,0.0,0.0,-9.231,-9.231,0.0,29.5,-2.706678434833776,3.2792004996876845,2.889747837290635,1.4150943396226356,-10.410094637223978,32.09302325581396
1965-02-28,303.0,56.69,61.36,0.0,29.5,-7.227,-7.227,1.413,7.469,6.69,44.976,0.0,0.0,0.0,-9.231,0.0,29.5,-7.227094042939219,-7.227094042939219,1.4132379248658289,7.469194312796201,6.690140845070425,44.976076555023916
1965-03-31,300.0,57.08,60.99,0.0,29.5,-0.603,-8.793,0.688,5.062,-0.99,43.541,0.0,0.0,0.0,-9.231,0.0,29.5,-0.6029986962190259,-8.793180798564382,0.6879520197565769,5.061660224553655,-0.990099009900991,43.540669856459324
1965-04-30,295.0,57.48,59.89,0.0,29.5,-1.804,-11.418,0.701,3.549,-1.667,44.608,0.0,0.0,0.0,-9.231,0.0,29.5,-1.8035743564518758,-11.418429226445792,0.700770847932719,3.548910106287151,-1.6666666666666718,44.607843137254896
1965-05-31,256.0,58.66,59.16,0.0,29.5,-1.219,-14.816,2.053,4.937,-13.22,19.07,0.0,0.0,0.0,-9.231,0.0,29.5,-1.2189013190849973,-14.816414686825063,2.0528879610299144,4.937388193202152,-13.22033898305085,19.069767441860463
1965-06-30,256.0,58.26,58.05,0.0,29.5,-1.876,-10.747,-0.682,3.481,0.0,20.755,0.0,0.0,0.0,-9.231,0.0,29.5,-1.8762677484786994,-10.747232472324741,-0.6818956699624956,3.481349911190046,0.0,20.75471698113207
1965-07-31,248.0,56.69,57.32,0.0,29.5,-1.258,-16.577,-2.695,1.413,-3.125,18.66,0.0,0.0,0.0,-9.231,0.0,29.5,-1.2575366063738103,-16.576917479260654,-2.694816340542394,1.4132379248658289,-3.125,18.66028708133971
1965-08-31,234.0,55.12,57.69,0.0,29.5,0.645,-16.038,-2.769,0.731,-5.645,4.933,0.0,0.0,0.0,-9.231,0.0,29.5,0.6454989532449273,-16.038422354824622,-2.7694478744046624,0.7309941520467822,-5.645161290322576,4.932735426008961
1965-09-30,248.0,53.93,58.42,0.0,29.5,1.265,-15.431,-2.159,-2.159,5.983,2.058,0.0,0.0,0.0,-9.231,0.0,29.5,1.26538394869129,-15.431383902721475,-2.1589259796806926,-2.1589259796806926,5.982905982905984,2.0576131687242816
1965-10-31,284.0,51.57,58.05,0.0,29.5,-0.633,-15.514,-4.376,-2.33,14.516,5.185,0.0,0.0,0.0,-9.231,0.0,29.5,-0.6333447449503704,-15.514481152670644,-4.376043018727982,-2.3295454545454453,14.516129032258075,5.185185185185182
1965-11-30,276.0,51.57,58.05,0.0,29.5,0.0,-14.607,0.0,-2.33,-2.817,2.222,0.0,0.0,0.0,-9.231,0.0,29.5,0.0,-14.607237422771412,0.0,-2.3295454545454453,-2.8169014084507005,2.2222222222222143
1965-12-31,256.0,55.12,58.42,0.0,29.5,0.637,-14.063,6.884,1.454,-7.246,-19.243,0.0,0.0,0.0,-9.231,0.0,29.5,0.6373815676141259,-14.062959694027654,6.883847197983317,1.4540769372354045,-7.246376811594201,-19.242902208201894
1966-01-31,267.0,57.08,58.42,0.0,27.5,0.0,-11.672,3.556,2.111,4.297,-5.986,0.0,0.0,-6.78,-6.78,0.0,27.5,0.0,-11.672210462654975,3.555878084179964,2.1109123434704724,4.296875,-5.98591549295775
1966-02-28,273.0,57.08,58.79,0.0,27.5,0.633,-4.188,0.0,0.688,2.247,-9.901,0.0,0.0,0.0,-6.78,0.0,27.5,0.6333447449503593,-4.188396349413304,0.0,0.6879520197565769,2.2471910112359605,-9.9009900990099
1966-03-31,265.0,55.51,58.79,0.0,27.5,0.0,-3.607,-2.751,-2.751,-2.93,-11.667,0.0,0.0,0.0,-6.78,0.0,27.5,0.0,-3.6071487129037627,-2.750525578135954,-2.750525578135954,-2.930402930402931,-11.66666666666667
1966-04-30,267.0,55.9,58.79,0.0,27.5,0.0,-1.837,0.703,-2.749,0.755,-9.492,0.0,0.0,0.0,-6.78,0.0,27.5,0.0,-1.8367006177993028,0.7025761124121788,-2.7487821851078564,0.7547169811320753,-9.491525423728808
1966-05-31,256.0,55.12,58.79,0.0,27.5,0.0,-0.625,-1.395,-6.035,-4.12,0.0,0.0,0.0,0.0,-6.78,0.0,27.5,0.0,-0.6254225828262294,-1.3953488372093092,-6.034776679168086,-4.119850187265916,0.0
1966-06-30,256.0,57.08,62.1,0.0,27.5,5.63,6.977,3.556,-2.025,0.0,0.0,0.0,0.0,0.0,-6.78,0.0,27.5,5.630209219254989,6.976744186046524,3.555878084179964,-2.0254033642293168,0.0,0.0
1966-07-31,267.0,59.05,65.4,0.0,27.5,5.314,14.096,3.451,4.163,4.297,7.661,0.0,0.0,0.0,-6.78,0.0,27.5,5.31400966183575,14.096301465457085,3.451296426068673,4.162991709296171,4.296875,7.6612903225806495
1966-08-31,276.0,62.6,67.61,0.0,27.5,3.379,17.195,6.012,13.57,3.371,17.949,0.0,0.0,0.0,-6.78,0.0,27.5,3.3792048929663476,17.195354480845904,6.011854360711277,13.570391872278664,3.370786516853941,17.948717948717952
1966-09-30,267.0,61.02,67.24,0.0,27.5,-0.547,15.098,-2.524,13.147,-3.261,7.661,0.0,0.0,0.0,-6.78,0.0,27.5,-0.5472563230291438,15.097569325573424,-2.5239616613418447,13.14667161134806,-3.2608695652173947,7.6612903225806495
1966-10-31,251.0,58.66,66.14,0.0,27.5,-1.636,13.936,-3.868,13.748,-5.993,-11.62,0.0,0.0,0.0,-6.78,0.0,27.5,-1.6359309934562694,13.936261843238595,-3.867584398557855,13.748303277099083,-5.992509363295884,-11.61971830985915
1966-11-30,248.0,59.05,65.77,0.0,27.5,-0.559,13.299,0.665,14.505,-1.195,-10.145,0.0,0.0,0.0,-6.78,0.0,27.5,-0.5594194133655916,13.29888027562447,0.6648482782134257,14.504556912933865,-1.195219123505975,-10.144927536231885
1966-12-31,245.0,61.41,67.61,0.0,27.5,2.798,15.731,3.997,11.411,-1.21,-4.297,0.0,0.0,0.0,-6.78,0.0,27.5,2.797628097916993,15.730914070523783,3.9966130397967925,11.41146589259796,-1.2096774193548376,-4.296875
1967-01-31,231.0,60.23,67.24,68.5,25.5,-0.547,15.098,-1.922,5.519,-5.714,-13.483,0.0,0.0,-7.273,-7.273,1.019,47.0,-0.5472563230291438,15.097569325573424,-1.9215111545350938,5.518570427470215,-5.714285714285716,-13.48314606741573
1967-02-28,225.0,59.05,67.98,68.5,25.5,1.101,15.632,-1.959,3.451,-2.597,-17.582,0.0,0.0,0.0,-7.273,1.008,47.0,1.100535395597868,15.63191018880763,-1.9591565664951016,3.451296426068673,-2.5974025974025983,-17.582417582417587
1967-03-31,231.0,59.05,69.81,68.5,25.5,2.692,18.745,0.0,6.377,2.667,-12.83,0.0,0.0,0.0,-7.273,0.981,47.0,2.6919682259488154,18.744684470147988,0.0,6.3772293280490056,2.6666666666666616,-12.83018867924528
1967-04-30,227.0,57.87,68.34,68.5,25.5,-2.106,16.244,-1.998,3.524,-1.732,-14.981,0.0,0.0,0.0,-7.273,1.002,47.0,-2.1057155135367434,16.244259227759827,-1.9983065198983962,3.5241502683363235,-1.7316017316017285,-14.981273408239703
1967-05-31,224.0,57.08,68.34,68.5,25.5,0.0,16.244,-1.365,3.556,-1.322,-12.5,0.0,0.0,0.0,-7.273,1.002,47.0,0.0,16.244259227759827,-1.3651287368239173,3.555878084179964,-1.3215859030836996,-12.5
1967-06-30,226.0,57.08,66.51,68.5,25.5,-2.678,7.101,0.0,0.0,0.893,-11.719,0.0,0.0,0.0,-7.273,1.03,47.0,-2.6777875329236145,7.101449275362315,0.0,0.0,0.8928571428571397,-11.71875
1967-07-31,212.0,55.12,64.67,68.5,25.5,-2.767,-1.116,-3.434,-6.655,-6.195,-20.599,0.0,0.0,0.0,-7.273,1.059,47.0,-2.7665012780033083,-1.116207951070347,-3.4337771548703544,-6.65537679932261,-6.194690265486724,-20.599250936329582
1967-08-31,210.0,51.97,63.93,68.5,25.5,-1.144,-5.443,-5.715,-16.981,-0.943,-23.913,0.0,0.0,0.0,-7.273,1.071,47.0,-1.1442709138704266,-5.442981807424941,-5.714804063860668,-16.980830670926515,-0.9433962264150941,-23.913043478260864
1967-09-30,206.0,49.21,63.2,68.5,25.5,-1.142,-6.008,-5.311,-19.354,-1.905,-22.846,0.0,0.0,0.0,-7.273,1.084,47.0,-1.1418739246050302,-6.008328375966676,-5.310756205503175,-19.35431006227467,-1.904761904761909,-22.846441947565545
1967-10-31,203.0,48.03,63.57,68.5,25.5,0.585,-3.886,-2.398,-18.121,-1.456,-19.124,0.0,0.0,0.0,-7.273,1.078,47.0,0.5854430379746756,-3.885697006350164,-2.3978866084129247,-18.121377429253315,-1.4563106796116498,-19.123505976095622
1967-11-30,211.0,47.64,62.83,68.5,25.5,-1.164,-4.47,-0.812,-19.323,3.941,-14.919,0.0,0.0,0.0,-7.273,1.09,47.0,-1.164071102721409,-4.470123156454308,-0.8119925046845777,-19.322607959356475,3.9408866995073843,-14.919354838709676
1967-12-31,196.0,46.9,62.1,68.5,25.5,-1.162,-8.15,-1.553,-23.628,-7.109,-20.0,0.0,0.0,0.0,-7.273,1.103,47.0,-1.161865350947,-8.149681999704184,-1.5533165407220828,-23.628073603647614,-7.109004739336489,-19.999999999999996
1968-01-31,196.0,51.57,62.1,60.5,24.0,0.0,-7.644,9.957,-14.378,0.0,-15.152,-11.679,-11.679,-5.882,-5.882,0.974,42.25,0.0,-7.644259369422956,9.957356076759073,-14.378216835464052,0.0,-15.151515151515149
1968-02-29,193.0,51.18,62.83,60.5,24.0,1.176,-7.576,-0.756,-13.328,-1.531,-14.222,0.0,-11.679,0.0,-5.882,0.963,42.25,1.1755233494363804,-7.57575757575758,-0.7562536358347915,-13.327688399661298,-1.5306122448979553,-14.222222222222225
1968-03-31,191.0,50.0,63.57,60.5,24.0,1.178,-8.939,-2.306,-15.326,-1.036,-17.316,0.0,-11.679,0.0,-5.882,0.952,42.25,1.1777813146585991,-8.93854748603352,-2.305588120359514,-15.325994919559694,-1.0362694300518172,-17.31601731601732
1968-04-30,190.0,48.03,61.73,60.5,24.0,-2.894,-9.672,-3.94,-17.004,-0.524,-16.3,0.0,-11.679,0.0,-5.882,0.98,42.25,-2.8944470662262134,-9.67222709979515,-3.939999999999999,-17.00362882322446,-0.5235602094240788,-16.299559471365644
1968-05-31,189.0,48.42,60.26,60.5,24.0,-2.381,-11.823,0.812,-15.172,-0.526,-15.625,0.0,-11.679,0.0,-5.882,1.004,42.25,-2.381338085209783,-11.823236757389532,0.8119925046845777,-15.171688857743515,-0.5263157894736858,-15.625
1968-06-30,178.0,47.64,61.73,60.5,24.0,2.439,-7.187,-1.611,-16.538,-5.82,-21.239,0.0,-11.679,0.0,-5.882,0.98,42.25,2.4394291403916357,-7.186889189595558,-1.6109045848822778,-16.538192011212328,-5.820105820105825,-21.238938053097346
1968-07-31,162.0,47.24,63.57,60.5,24.0,2.981,-1.701,-0.84,-14.296,-8.989,-23.585,0.0,-11.679,0.0,-5.882,0.952,42.25,2.980722501214972,-1.7009432503479194,-0.8396305625524736,-14.296081277213347,-8.98876404494382,-23.584905660377352
1968-08-31,157.0,44.88,63.93,60.5,24.0,0.566,0.0,-4.996,-13.642,-3.086,-25.238,0.0,-11.679,0.0,-5.882,0.946,42.25,0.5663048607833954,0.0,-4.9957662997459735,-13.64248604964402,-3.0864197530864224,-25.238095238095237
1968-09-30,161.0,44.09,63.57,60.5,24.0,-0.563,0.585,-1.76,-10.404,2.548,-21.845,0.0,-11.679,0.0,-5.882,0.952,42.25,-0.563115908024403,0.5854430379746756,-1.7602495543671992,-10.40438935175777,2.547770700636942,-21.844660194174757
1968-10-31,166.0,44.88,63.57,60.5,24.0,0.0,0.0,1.792,-6.558,3.106,-18.227,0.0,-11.679,0.0,-5.882,0.952,42.25,0.0,0.0,1.79178952143344,-6.558400999375391,3.105590062111796,-18.226600985221676
1968-11-30,173.0,49.21,63.2,60.5,24.0,-0.582,0.589,9.648,3.296,4.217,-18.009,0.0,-11.679,0.0,-5.882,0.957,42.25,-0.5820355513607045,0.5888906573292996,9.647950089126557,3.295549958018462,4.216867469879526,-18.00947867298578
